# Detor
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.197016 -0.768282 -0.05 0.0368864 -6.58798 177.166 2.23463 1000020040 321 1 0 1 0 0 1 
0.781886 -0.17577 -0.05 3.67409 -2.67409 179.547 2.2084 1000020040 611 1 0 1 0 0 1 
0.386258 -0.847208 -0.05 5.47178 -6.57921 177.907 2.22726 1000020040 643 1 0 1 0 0 1 
0.136533 -0.357109 -0.05 1.64881 -1.59473 179.066 2.21584 1000020040 1108 1 0 1 0 0 1 
-0.595755 -0.220155 -0.05 -3.87326 -0.866937 177.654 2.22849 1000020040 1224 1 0 1 0 0 1 
-0.574826 0.32208 -0.05 -3.18409 4.34688 178.459 2.22117 1000020040 1579 1 0 1 0 0 1 
-2.07844 -0.106091 -0.05 -15.6523 -1.27711 177.532 2.23492 1000020040 1632 1 0 1 0 0 1 
0.120805 0.298628 -0.05 3.79104 3.12457 178.051 2.22433 1000020040 1733 1 0 1 0 0 1 
-0.294542 -0.177894 -0.05 -5.02704 -0.812723 178.794 2.21764 1000020040 1853 1 0 1 0 0 1 
-1.56236 -0.785944 -0.05 -13.6182 -5.88575 176.594 2.24331 1000020040 2552 1 0 1 0 0 1 
0.288486 -0.601721 -0.05 2.47104 -3.15538 178.046 2.22842 1000020040 2585 1 0 1 0 0 1 
0.0293493 -0.192699 -0.05 -1.87776 -1.22428 177.991 2.22395 1000020040 2697 1 0 1 0 0 1 
-1.22862 0.874493 -0.05 -8.71369 7.72029 177.67 2.2287 1000020040 2848 1 0 1 0 0 1 
1.22392 0.30119 -0.05 8.54592 1.20397 177.771 2.22836 1000020040 2859 1 0 1 0 0 1 
0.867117 0.188128 -0.05 5.20839 3.53334 178.106 2.22465 1000020040 3071 1 0 1 0 0 1 
0.0476557 -0.0505672 -0.05 1.0027 -0.489758 178.336 2.22361 1000020040 3124 1 0 1 0 0 1 
0.446578 -0.307228 -0.05 4.84703 0.0576575 177.157 2.23428 1000020040 3132 1 0 1 0 0 1 
1.24011 -0.40989 -0.05 9.87495 -1.84607 176.045 2.24688 1000020040 3143 1 0 1 0 0 1 
-0.114789 -0.666287 -0.05 -1.9081 -2.62139 179.471 2.20815 1000020040 3550 1 0 1 0 0 1 
-0.891093 -0.548385 -0.05 -7.85712 -5.58271 178.368 2.22234 1000020040 3562 1 0 1 0 0 1 
-0.882899 0.14775 -0.05 -8.55615 1.71853 176.689 2.23794 1000020040 4168 1 0 1 0 0 1 
-0.34687 0.996017 -0.05 -0.794888 9.57704 178.793 2.21615 1000020040 4728 1 0 1 0 0 1 
-0.486396 0.18293 -0.05 -5.93863 2.0032 177.079 2.23165 1000020040 4940 1 0 1 0 0 1 
