# Detor
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.383077 -0.0542113 -0.05 5.2197 0.315748 176.295 2.24511 1000020040 983 1 0 1 0 0 1 
-0.589736 -0.452304 -0.05 -3.77775 -5.68255 177.168 2.23169 1000020040 1071 1 0 1 0 0 1 
0.596991 -0.148547 -0.05 3.34883 -3.24268 177.877 2.22515 1000020040 1245 1 0 1 0 0 1 
-0.399572 0.207497 -0.05 -1.43527 -0.824595 177.246 2.23849 1000020040 2280 1 0 1 0 0 1 
-0.0272443 0.388651 -0.05 -1.73503 2.95652 176.825 2.23849 1000020040 2742 1 0 1 0 0 1 
0.23791 0.530247 -0.05 -0.484686 3.26548 177.845 2.22634 1000020040 3134 1 0 1 0 0 1 
-0.0356906 0.344836 -0.05 -2.54479 0.585693 177.838 2.22893 1000020040 3414 1 0 1 0 0 1 
-0.626512 0.319305 -0.05 -4.8953 5.4106 177.339 2.23076 1000020040 5797 1 0 1 0 0 1 
0.429574 0.352454 -0.05 -0.382581 3.21684 177.164 2.23463 1000020040 6046 1 0 1 0 0 1 
0.273406 -0.045855 -0.05 0.533485 2.8022 179.001 2.21783 1000020040 6084 1 0 1 0 0 1 
0.400856 0.131931 -0.05 5.77218 3.13753 178.142 2.22102 1000020040 6260 1 0 1 0 0 1 
0.63918 0.000356037 -0.05 3.94198 -1.05977 179.132 2.21026 1000020040 6316 1 0 1 0 0 1 
0.500711 0.0642427 -0.05 4.19138 1.25462 177.536 2.22636 1000020040 6884 1 0 1 0 0 1 
0.234556 0.35456 -0.05 2.58109 5.05902 178.265 2.22076 1000020040 7495 1 0 1 0 0 1 
0.629541 0.183688 -0.05 2.82441 4.38503 178.77 2.21748 1000020040 7515 1 0 1 0 0 1 
0.604355 -0.211723 -0.05 4.02825 -4.18821 176.846 2.23558 1000020040 8003 1 0 1 0 0 1 
-0.0700162 -0.225349 -0.05 -1.18538 -2.00081 178.163 2.21908 1000020040 8515 1 0 1 0 0 1 
-0.0842061 -0.479806 -0.05 -3.01895 -2.90826 180.034 2.20434 1000020040 8961 1 0 1 0 0 1 
0.0777338 -0.578543 -0.05 -0.935254 -3.5257 180.104 2.20256 1000020040 9216 1 0 1 0 0 1 
-0.0523274 -0.247307 -0.05 1.64966 -1.13756 179.086 2.21515 1000020040 10473 1 0 1 0 0 1 
-0.281713 -0.35416 -0.05 0.000625173 -4.97535 178.723 2.22009 1000020040 11350 1 0 1 0 0 1 
0.285708 0.148584 -0.05 3.69457 1.0817 179.015 2.20969 1000020040 11631 1 0 1 0 0 1 
-0.423909 0.284042 -0.05 -2.2251 3.52094 178.642 2.21731 1000020040 11764 1 0 1 0 0 1 
-0.202526 -0.283854 -0.05 -3.12016 -2.50135 177.795 2.22721 1000020040 13120 1 0 1 0 0 1 
-0.454474 -0.373427 -0.05 -3.8019 -3.65979 178.873 2.21207 1000020040 13276 1 0 1 0 0 1 
-0.288859 -0.282148 -0.05 -4.13518 -0.569291 177.807 2.22772 1000020040 13277 1 0 1 0 0 1 
0.453393 0.436045 -0.05 2.70242 5.50605 179.187 2.21017 1000020040 14204 1 0 1 0 0 1 
-0.505124 0.252844 -0.05 -3.11016 3.22197 177.583 2.22848 1000020040 14520 1 0 1 0 0 1 
-0.585767 -0.156271 -0.05 -2.68959 -3.7789 178.754 2.21534 1000020040 14873 1 0 1 0 0 1 
-0.18132 0.586516 -0.05 -2.52181 2.61315 177.047 2.22954 1000020040 15601 1 0 1 0 0 1 
0.582348 -0.113207 -0.05 4.29089 -3.86036 177.895 2.22425 1000020040 16141 1 0 1 0 0 1 
0.64595 -0.0904328 -0.05 3.09769 -2.13246 177.328 2.23225 1000020040 17028 1 0 1 0 0 1 
-0.212385 -0.448125 -0.05 -2.9882 -2.45609 178.136 2.22332 1000020040 17452 1 0 1 0 0 1 
0.316969 -0.230347 -0.05 -0.0536576 -0.118827 177.586 2.22764 1000020040 17576 1 0 1 0 0 1 
-0.264672 -0.297851 -0.05 -2.2443 0.8837 179.332 2.21236 1000020040 17582 1 0 1 0 0 1 
0.213329 0.371777 -0.05 3.26273 1.17997 178.337 2.21876 1000020040 17676 1 0 1 0 0 1 
0.417938 -0.190635 -0.05 0.00655569 -1.81042 178.468 2.21876 1000020040 17772 1 0 1 0 0 1 
-0.248231 0.0614614 -0.05 -3.2545 1.14829 177.635 2.22958 1000020040 18389 1 0 1 0 0 1 
0.153834 0.151165 -0.05 -0.338933 0.400182 178.461 2.22311 1000020040 18533 1 0 1 0 0 1 
0.419243 0.205002 -0.05 3.85693 -0.737999 177.878 2.22758 1000020040 18977 1 0 1 0 0 1 
0.00299377 0.440914 -0.05 1.50573 1.50958 178.185 2.22472 1000020040 19053 1 0 1 0 0 1 
-0.0478294 0.559226 -0.05 3.04276 2.87618 177.822 2.22434 1000020040 19369 1 0 1 0 0 1 
-0.173938 0.0912886 -0.05 -2.53883 -0.81811 177.837 2.22741 1000020040 19580 1 0 1 0 0 1 
-0.401484 -0.280327 -0.05 -1.01102 0.725294 178.106 2.22027 1000020040 20141 1 0 1 0 0 1 
-0.490003 -0.0285265 -0.05 -2.46488 -2.56854 179.155 2.21281 1000020040 20229 1 0 1 0 0 1 
0.36813 -0.106698 -0.05 3.42641 1.95249 178.293 2.22106 1000020040 20380 1 0 1 0 0 1 
-0.581985 0.0878799 -0.05 -4.06275 0.00199721 177.138 2.2342 1000020040 20772 1 0 1 0 0 1 
0.29736 0.0350152 -0.05 3.76876 2.25316 178.231 2.22238 1000020040 20893 1 0 1 0 0 1 
-0.343916 -0.644722 -0.05 -2.71132 -6.90795 178.026 2.22696 1000020040 20986 1 0 1 0 0 1 
-0.461504 0.200138 -0.05 -2.20623 -1.63522 177.182 2.23286 1000020040 21259 1 0 1 0 0 1 
-0.389285 -0.0105032 -0.05 -4.02956 -3.79145 179.075 2.21324 1000020040 21893 1 0 1 0 0 1 
-0.424601 0.606494 -0.05 -5.7125 4.18317 178.146 2.22452 1000020040 22199 1 0 1 0 0 1 
0.615591 -0.336035 -0.05 4.0679 -5.14563 178.561 2.21538 1000020040 22551 1 0 1 0 0 1 
-0.501664 -0.25466 -0.05 -0.382742 -3.29723 178.747 2.21477 1000020040 23022 1 0 1 0 0 1 
-0.329255 -0.255935 -0.05 -5.28062 -3.75093 178.817 2.21515 1000020040 23200 1 0 1 0 0 1 
0.161353 -0.314378 -0.05 -0.431708 -0.959582 177.983 2.22501 1000020040 24168 1 0 1 0 0 1 
-0.10745 0.242949 -0.05 -0.263408 3.20803 177.632 2.22578 1000020040 24526 1 0 1 0 0 1 
0.0692481 -0.414343 -0.05 0.978627 -0.453496 178.063 2.22414 1000020040 24814 1 0 1 0 0 1 
-0.534195 0.37167 -0.05 -5.17462 2.13692 178.66 2.21788 1000020040 25300 1 0 1 0 0 1 
-0.0991343 -0.224296 -0.05 -3.10835 -1.78698 178.03 2.22309 1000020040 25516 1 0 1 0 0 1 
-0.334502 -0.593226 -0.05 -5.60424 -3.12492 177.586 2.22998 1000020040 25572 1 0 1 0 0 1 
0.646642 0.595619 -0.05 5.51894 7.1038 177.026 2.23499 1000020040 25680 1 0 1 0 0 1 
0.478141 -0.411713 -0.05 5.16301 -0.662138 177.681 2.22734 1000020040 26099 1 0 1 0 0 1 
0.333008 -0.389743 -0.05 2.41269 -4.57793 178.768 2.22012 1000020040 26106 1 0 1 0 0 1 
0.402923 -0.499093 -0.05 1.35867 -4.0734 178.336 2.22373 1000020040 27126 1 0 1 0 0 1 
-0.3122 -0.394 -0.05 -3.47743 -4.25786 177.69 2.22689 1000020040 27517 1 0 1 0 0 1 
0.534712 -0.170391 -0.05 7.17339 -2.83732 177.937 2.22601 1000020040 27817 1 0 1 0 0 1 
0.418335 0.326573 -0.05 -0.281624 2.04596 177.722 2.22941 1000020040 28082 1 0 1 0 0 1 
-0.623574 0.22227 -0.05 -4.7203 0.797508 179.127 2.21135 1000020040 28950 1 0 1 0 0 1 
-0.428873 -0.00298958 -0.05 -2.81848 -1.20321 176.601 2.23968 1000020040 29340 1 0 1 0 0 1 
-0.0850285 0.0112499 -0.05 0.092805 3.11663 177.763 2.2255 1000020040 29822 1 0 1 0 0 1 
-0.156023 -0.162268 -0.05 -2.06612 -0.326021 178.105 2.22392 1000020040 30051 1 0 1 0 0 1 
0.0927868 0.109846 -0.05 0.111561 2.11901 177.853 2.22746 1000020040 30372 1 0 1 0 0 1 
0.0935324 0.524393 -0.05 1.70061 1.08979 176.587 2.23816 1000020040 30445 1 0 1 0 0 1 
0.502236 0.218176 -0.05 4.08138 5.26856 176.002 2.24449 1000020040 31296 1 0 1 0 0 1 
0.467896 -0.114719 -0.05 5.10827 -2.80514 177.797 2.22902 1000020040 32096 1 0 1 0 0 1 
0.05369 -0.231118 -0.05 -1.76752 -0.204961 178.531 2.22308 1000020040 32554 1 0 1 0 0 1 
-0.532045 0.422613 -0.05 -4.00963 3.84361 179.338 2.21013 1000020040 32716 1 0 1 0 0 1 
-0.456863 0.240404 -0.05 -3.3256 2.33986 178.839 2.21443 1000020040 32773 1 0 1 0 0 1 
0.561513 0.47434 -0.05 2.63858 4.27772 178.745 2.21564 1000020040 33295 1 0 1 0 0 1 
0.468999 -0.0859254 -0.05 4.95692 0.869887 177.139 2.23126 1000020040 35515 1 0 1 0 0 1 
-0.352717 -0.159256 -0.05 -3.22788 1.48988 177.365 2.23268 1000020040 35615 1 0 1 0 0 1 
0.0934861 -0.165003 -0.05 1.65982 -1.1896 177.682 2.23067 1000020040 35881 1 0 1 0 0 1 
0.4103 0.536171 -0.05 3.49777 4.5463 176.716 2.23791 1000020040 36341 1 0 1 0 0 1 
