# Detor
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.320693 0.189669 -0.05 3.8647 -0.290989 177.002 2.23902 1000020040 2318 1 0 1 0 0 1 
0.533504 -0.299827 -0.05 4.48914 -4.8943 179.441 2.21213 1000020040 2344 1 0 1 0 0 1 
-0.0747107 -0.27221 -0.05 -2.27348 1.10814 177.774 2.22501 1000020040 2834 1 0 1 0 0 1 
0.429442 -0.416373 -0.05 1.62855 -5.60718 178.46 2.21889 1000020040 2881 1 0 1 0 0 1 
0.459284 0.0338694 -0.05 6.33012 0.0693298 177.995 2.22557 1000020040 3311 1 0 1 0 0 1 
0.0295727 0.476748 -0.05 1.73395 4.84277 179.817 2.20709 1000020040 3850 1 0 1 0 0 1 
0.521644 0.463738 -0.05 6.35212 2.5136 177.506 2.22885 1000020040 4768 1 0 1 0 0 1 
-0.127764 0.123588 -0.05 2.49605 1.49593 177.451 2.23246 1000020040 5468 1 0 1 0 0 1 
0.598976 0.478319 -0.05 5.84355 2.80076 178.148 2.22522 1000020040 6660 1 0 1 0 0 1 
0.0431836 -0.313215 -0.05 -2.69816 -0.453899 177.134 2.23435 1000020040 8696 1 0 1 0 0 1 
0.109018 0.511984 -0.05 -1.98137 1.75598 179.044 2.21015 1000020040 9250 1 0 1 0 0 1 
0.112595 -0.0139209 -0.05 -1.38368 0.643152 179.025 2.21281 1000020040 9460 1 0 1 0 0 1 
0.471799 -0.19274 -0.05 4.46038 -2.44895 178.623 2.22044 1000020040 9878 1 0 1 0 0 1 
-0.391156 -0.27408 -0.05 -3.31342 -2.55704 178.907 2.21663 1000020040 9899 1 0 1 0 0 1 
0.372433 -0.0339826 -0.05 0.594097 -2.61012 177.617 2.22965 1000020040 10274 1 0 1 0 0 1 
0.202144 -0.191498 -0.05 -0.402394 -3.19926 178.948 2.21562 1000020040 10329 1 0 1 0 0 1 
-0.204203 -0.125957 -0.05 1.95466 -1.81805 180.143 2.20363 1000020040 12122 1 0 1 0 0 1 
0.24921 -0.181089 -0.05 1.83969 0.853385 177.601 2.23046 1000020040 12155 1 0 1 0 0 1 
-0.184031 -0.232138 -0.05 -0.937567 -2.82231 177.138 2.23545 1000020040 12478 1 0 1 0 0 1 
-0.0856651 0.424229 -0.05 0.0608 4.74262 176.94 2.2336 1000020040 12609 1 0 1 0 0 1 
0.0351254 0.316564 -0.05 -3.16058 1.21611 178.715 2.21641 1000020040 12850 1 0 1 0 0 1 
-0.59156 -0.128618 -0.05 -3.72153 2.70749 178.333 2.21896 1000020040 13088 1 0 1 0 0 1 
-0.140601 0.636352 -0.05 0.651209 3.62194 177.101 2.23499 1000020040 14543 1 0 1 0 0 1 
-0.341378 0.497331 -0.05 -1.58149 4.66623 178.8 2.21904 1000020040 14795 1 0 1 0 0 1 
0.0898809 -0.46678 -0.05 -2.55034 -4.58661 178.169 2.2225 1000020040 14813 1 0 1 0 0 1 
-0.0788987 0.0668707 -0.05 -0.829095 -0.257804 178.235 2.22292 1000020040 14911 1 0 1 0 0 1 
0.328444 -0.222994 -0.05 5.577 -2.53732 168.19 2.32673 1000020040 15693 1 0 1 0 0 1 
-0.292172 0.180574 -0.05 -2.73093 4.37309 179.214 2.21256 1000020040 16128 1 0 1 0 0 1 
0.353378 0.640519 -0.05 3.74967 6.61111 178.13 2.22609 1000020040 16232 1 0 1 0 0 1 
0.0429892 -0.605908 -0.05 2.83476 -6.06487 179.282 2.20908 1000020040 16752 1 0 1 0 0 1 
-0.231574 0.339232 -0.05 1.59338 2.71762 176.905 2.23642 1000020040 17222 1 0 1 0 0 1 
-0.307995 -0.125177 -0.05 -2.10441 -2.5275 177.394 2.22721 1000020040 17728 1 0 1 0 0 1 
0.572229 -0.602855 -0.05 5.59543 -3.95084 179.055 2.21639 1000020040 18649 1 0 1 0 0 1 
0.438068 0.0231349 -0.05 3.52863 2.36551 178.622 2.2194 1000020040 18924 1 0 1 0 0 1 
-0.13685 -0.532887 -0.05 0.737596 -2.20263 178.848 2.21738 1000020040 19546 1 0 1 0 0 1 
0.227268 -0.193096 -0.05 1.40371 -3.65931 178.327 2.22167 1000020040 20555 1 0 1 0 0 1 
-0.211159 -0.36942 -0.05 -0.347025 -5.30988 178.18 2.22525 1000020040 20690 1 0 1 0 0 1 
0.482231 0.365627 -0.05 4.99551 2.26646 178.444 2.22619 1000020040 20941 1 0 1 0 0 1 
0.334638 -0.528352 -0.05 2.27693 -4.82482 177.959 2.22439 1000020040 21086 1 0 1 0 0 1 
-0.212667 -0.103123 -0.05 -1.55629 0.304513 178.063 2.22213 1000020040 21094 1 0 1 0 0 1 
0.255064 -0.507002 -0.05 0.223345 -1.49935 177.834 2.22453 1000020040 21159 1 0 1 0 0 1 
-0.214504 -0.20807 -0.05 -3.52182 -3.38694 178.246 2.22021 1000020040 22078 1 0 1 0 0 1 
-0.0629492 -0.3141 -0.05 -0.53683 -3.91477 178.517 2.22071 1000020040 22742 1 0 1 0 0 1 
-0.369702 -0.348126 -0.05 -1.51848 -3.16729 177.508 2.23076 1000020040 23148 1 0 1 0 0 1 
-0.362084 0.546746 -0.05 -3.81776 3.79858 178.036 2.22189 1000020040 24185 1 0 1 0 0 1 
-0.221037 -0.18385 -0.05 0.842377 -0.10538 177.867 2.22889 1000020040 24566 1 0 1 0 0 1 
-0.605917 -0.168589 -0.05 -4.23182 -0.970805 179.37 2.20957 1000020040 24823 1 0 1 0 0 1 
0.166918 -0.112743 -0.05 3.09247 0.0545116 178.003 2.22574 1000020040 27521 1 0 1 0 0 1 
-0.390785 -0.557625 -0.05 -2.94323 -4.71819 179.328 2.20741 1000020040 27572 1 0 1 0 0 1 
0.349637 -0.305904 -0.05 1.24984 -3.12904 176.911 2.23551 1000020040 27643 1 0 1 0 0 1 
0.0234835 0.516399 -0.05 1.21642 5.53418 177.85 2.22813 1000020040 29116 1 0 1 0 0 1 
-0.512188 0.430495 -0.05 -2.04979 5.71224 179.521 2.20643 1000020040 29224 1 0 1 0 0 1 
0.333351 -0.410301 -0.05 3.32378 -2.2512 175.607 2.25153 1000020040 29575 1 0 1 0 0 1 
-0.191144 -0.22397 -0.05 1.95336 -1.2149 178.497 2.21936 1000020040 30146 1 0 1 0 0 1 
-0.612602 0.297902 -0.05 -2.75632 4.69471 178.408 2.22011 1000020040 30878 1 0 1 0 0 1 
0.323004 -0.589509 -0.05 4.26178 -3.8582 178.052 2.22509 1000020040 31135 1 0 1 0 0 1 
0.409348 0.0318881 -0.05 3.53367 2.22057 179.011 2.21445 1000020040 32243 1 0 1 0 0 1 
0.166727 -0.366249 -0.05 0.721088 -2.72851 176.721 2.23852 1000020040 32874 1 0 1 0 0 1 
0.62263 0.171359 -0.05 4.11622 -0.334639 177.942 2.22706 1000020040 34247 1 0 1 0 0 1 
-0.299484 0.551351 -0.05 -2.05903 3.18459 177.544 2.22843 1000020040 34773 1 0 1 0 0 1 
-0.151704 -0.415434 -0.05 -0.92808 -0.97721 179.06 2.21276 1000020040 35324 1 0 1 0 0 1 
0.190434 -0.248412 -0.05 1.3249 -2.21664 178.118 2.22315 1000020040 35837 1 0 1 0 0 1 
0.0373314 0.176494 -0.05 -2.07724 1.71761 177.997 2.22572 1000020040 35989 1 0 1 0 0 1 
-0.27439 -0.451685 -0.05 -0.265832 -3.17616 177.796 2.22873 1000020040 36514 1 0 1 0 0 1 
-0.0560696 -0.0100461 -0.05 -0.681003 0.870609 179.475 2.20837 1000020040 37149 1 0 1 0 0 1 
-0.115154 0.180522 -0.05 -2.86304 0.277935 179.35 2.21324 1000020040 37898 1 0 1 0 0 1 
0.351533 -0.280947 -0.05 3.66616 -1.42013 178.58 2.22333 1000020040 38247 1 0 1 0 0 1 
-0.319043 -0.364468 -0.05 -1.4383 -1.32078 178.28 2.21954 1000020040 38342 1 0 1 0 0 1 
-0.0247237 0.0841669 -0.05 0.762466 -0.68875 178.708 2.21356 1000020040 39586 1 0 1 0 0 1 
0.1888 0.368102 -0.05 -0.524297 2.37805 178.61 2.21734 1000020040 40514 1 0 1 0 0 1 
-0.526514 -0.0109188 -0.05 -3.99678 2.32505 176.944 2.23968 1000020040 40805 1 0 1 0 0 1 
0.0927722 0.222092 -0.05 -1.58404 2.63278 178.245 2.22461 1000020040 40816 1 0 1 0 0 1 
-0.522315 -0.0305047 -0.05 -6.47444 2.28475 177.268 2.2374 1000020040 40866 1 0 1 0 0 1 
-0.368647 0.203647 -0.05 0.364448 0.19316 177.747 2.22629 1000020040 40956 1 0 1 0 0 1 
-0.395489 0.0611886 -0.05 -3.23875 -0.481255 178.976 2.21306 1000020040 41118 1 0 1 0 0 1 
0.581596 0.0797829 -0.05 3.67369 2.77003 178.077 2.22413 1000020040 41388 1 0 1 0 0 1 
-0.406707 0.386595 -0.05 -4.33588 3.62458 178.763 2.21468 1000020040 41706 1 0 1 0 0 1 
0.233926 -0.430661 -0.05 -1.25911 -5.29979 177.809 2.22871 1000020040 42552 1 0 1 0 0 1 
0.26749 0.366426 -0.05 1.37074 4.39948 177.522 2.22968 1000020040 43294 1 0 1 0 0 1 
0.303972 -0.0532068 -0.05 1.19721 0.721555 178.036 2.22244 1000020040 44691 1 0 1 0 0 1 
-0.592878 0.302238 -0.05 -2.88553 2.86852 178.624 2.21513 1000020040 44706 1 0 1 0 0 1 
-0.636155 -0.626148 -0.05 -6.02317 -5.68136 178.757 2.21847 1000020040 46603 1 0 1 0 0 1 
0.571816 0.412728 -0.05 2.22192 6.21587 178.652 2.21473 1000020040 46887 1 0 1 0 0 1 
-0.150369 -0.110612 -0.05 2.27612 0.184602 178.439 2.22042 1000020040 47331 1 0 1 0 0 1 
-0.0587471 0.284409 -0.05 0.890842 -0.351584 177.665 2.23076 1000020040 48804 1 0 1 0 0 1 
0.454909 -0.438268 -0.05 5.28041 -4.79251 179.168 2.20963 1000020040 49522 1 0 1 0 0 1 
