# Detor
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.64982 0.0912935 -0.05 6.68047 2.09575 179.222 2.21594 1000020040 556 1 0 1 0.842608 0.842608 1 
-0.441639 -0.101338 -0.05 -1.95926 -0.236425 177.676 2.22976 1000020040 667 1 0 1 0 0 1 
0.420242 0.0486092 -0.05 -0.61351 -0.351362 177.639 2.22616 1000020040 896 1 0 1 0 0 1 
0.0395894 0.175477 -0.05 -1.53522 1.31153 177.855 2.22502 1000020040 1053 1 0 1 0 0 1 
-0.206301 -0.166481 -0.05 -1.15449 0.544246 179.879 2.20675 1000020040 1069 1 0 1 0 0 1 
0.334417 -0.182838 -0.05 2.36494 -0.0132586 178.878 2.21471 1000020040 3579 1 0 1 0 0 1 
0.151493 0.621231 -0.05 -0.308038 5.63751 176.892 2.24063 1000020040 4443 1 0 1 0 0 1 
0.0423074 0.0127442 -0.05 -2.71766 1.16988 177.858 2.22227 1000020040 5427 1 0 1 0 0 1 
0.295649 -0.587744 -0.05 2.34838 -5.55195 178.294 2.21983 1000020040 5482 1 0 1 0 0 1 
-0.434685 -0.510846 -0.05 -3.80464 -2.4672 179.362 2.21108 1000020040 5573 1 0 1 0 0 1 
0.103601 -0.480821 -0.05 2.66034 -1.87164 178.069 2.22414 1000020040 5847 1 0 1 0 0 1 
-0.436155 -0.0384449 -0.05 -3.43582 1.97944 177.929 2.2251 1000020040 5931 1 0 1 0 0 1 
0.125973 -0.4943 -0.05 -1.02203 -2.50564 176.814 2.23472 1000020040 6364 1 0 1 0 0 1 
0.246748 0.544963 -0.05 4.03211 5.11713 177.457 2.23821 1000020040 7473 1 0 1 0 0 1 
-0.428718 0.53577 -0.05 -4.39521 2.4565 178.559 2.21603 1000020040 7536 1 0 1 0 0 1 
0.263316 0.451737 -0.05 -0.586112 4.25351 179.329 2.208 1000020040 8384 1 0 1 0 0 1 
-0.0253273 0.0958113 -0.05 1.99294 -1.35918 178.125 2.22166 1000020040 9602 1 0 1 0 0 1 
0.239287 -0.411383 -0.05 3.80452 -5.24101 177.463 2.23202 1000020040 9916 1 0 1 0 0 1 
-0.287469 -0.0126111 -0.05 -4.09923 2.19902 178.339 2.22207 1000020040 11216 1 0 1 0 0 1 
-0.248891 0.350001 -0.05 -0.07456 4.45303 176.052 2.24526 1000020040 11498 1 0 1 0 0 1 
-0.00458566 -0.130715 -0.05 2.1678 0.272225 177.977 2.22753 1000020040 12169 1 0 1 0 0 1 
0.310691 -0.22274 -0.05 3.39143 1.52728 177.694 2.22911 1000020040 13034 1 0 1 0 0 1 
0.052974 0.290528 -0.05 2.93846 2.42037 178.98 2.21781 1000020040 13109 1 0 1 0 0 1 
-0.186513 -0.565991 -0.05 -1.02227 -2.86535 178.041 2.22401 1000020040 13124 1 0 1 0 0 1 
0.142178 -0.199502 -0.05 3.60763 -0.337658 177.4 2.23156 1000020040 13802 1 0 1 0 0 1 
-0.61707 0.379965 -0.05 -4.63997 2.98504 178.261 2.22056 1000020040 14259 1 0 1 0 0 1 
0.0444173 0.268326 -0.05 -0.381833 5.02138 179.014 2.21198 1000020040 14316 1 0 1 0 0 1 
0.597758 -0.25347 -0.05 3.43885 -0.255904 178.516 2.22036 1000020040 14621 1 0 1 0 0 1 
-0.40415 0.0419612 -0.05 -7.97627 -3.80253 178.915 2.21484 1000020040 14679 1 0 1 0 0 1 
-0.23032 -0.518078 -0.05 -1.52064 -5.79937 178.997 2.21305 1000020040 14812 1 0 1 0 0 1 
-0.0466995 -0.0629622 -0.05 1.86374 -0.269143 178.264 2.217 1000020040 14929 1 0 1 0 0 1 
-0.158015 0.288116 -0.05 1.23489 3.21598 178.826 2.21558 1000020040 15488 1 0 1 0 0 1 
0.288519 0.295249 -0.05 3.8332 0.373367 179.337 2.20785 1000020040 15590 1 0 1 0 0 1 
-0.495724 -0.127316 -0.05 -3.438 1.36291 177.631 2.2315 1000020040 15741 1 0 1 0 0 1 
-0.56184 0.544538 -0.05 -5.33364 4.89355 179.133 2.20814 1000020040 16293 1 0 1 0 0 1 
-0.16611 -0.0870007 -0.05 -0.135743 1.04248 178.937 2.21521 1000020040 16311 1 0 1 0 0 1 
-0.037312 -0.648675 -0.05 -1.1825 -4.33882 178.57 2.22118 1000020040 16661 1 0 1 0 0 1 
-0.544383 -0.1189 -0.05 -1.9075 0.0166212 177.803 2.22421 1000020040 16987 1 0 1 0 0 1 
-0.248666 -0.571441 -0.05 -4.50959 -3.22287 178.261 2.2235 1000020040 17038 1 0 1 0 0 1 
-0.114144 -0.291868 -0.05 -1.90668 -2.32188 178.159 2.22573 1000020040 18221 1 0 1 0 0 1 
-0.477095 0.286674 -0.05 -1.45373 2.51899 178.528 2.21969 1000020040 18587 1 0 1 0 0 1 
0.318786 0.268761 -0.05 -0.204261 1.11531 178.524 2.21751 1000020040 18833 1 0 1 0 0 1 
-0.131474 0.00243309 -0.05 -1.22329 -0.258568 177.699 2.2283 1000020040 18927 1 0 1 0 0 1 
0.258178 0.00687072 -0.05 -0.995865 -0.0426438 178.285 2.22043 1000020040 19346 1 0 1 0 0 1 
-0.390816 0.197858 -0.05 -3.3751 2.01656 177.827 2.22476 1000020040 19363 1 0 1 0 0 1 
